player_id,total_mentions,total_sentiment,avg_sentiment,total_transfer,total_injury,total_contract,total_performance,total_recency_score
118278,18,1.8044605432056413,0.10024780795586896,7,4,5,7,0.31654327464130133
118534,17,1.4266383343787161,0.08391990202227742,9,9,2,16,0.26971022609368056
118689,6,0.4202188409247825,0.07003647348746375,2,3,0,6,0.26781736804940864
119150,3,0.1200659027920933,0.040021967597364434,0,2,0,3,0.16694983482217554
119228,6,0.8223584950997864,0.13705974918329775,3,2,1,5,0.27415989256495904
119235,1,0.0741417808382093,0.0741417808382093,0,1,0,1,0.3417537518655684
119557,1,0.1242950609996064,0.1242950609996064,0,0,1,1,0.2775461770650799
120186,5,0.7435534608201884,0.14871069216403768,4,2,3,5,0.25592270896456426
120205,2,0.4913834164893486,0.2456917082446743,0,1,0,1,0.21761640998255366
121324,5,0.4245091861238256,0.08490183722476512,0,4,2,5,0.27461088237106906
121385,1,0.1495689655172414,0.1495689655172414,0,0,0,1,0.2775461770650799
121477,8,0.0786140298036154,0.009826753725451925,4,3,0,8,0.2537874038393839
121483,1,0.2171262808921037,0.2171262808921037,0,1,0,1,0.2775461770650799
121985,90,11.138789085907726,0.12376432317675251,48,40,25,83,0.28523985415166503
122153,201,18.52896326358583,0.09218389683376034,109,58,70,150,0.2636300791635885
122797,10,1.3074754409255298,0.130747544092553,3,3,1,8,0.2609691618122101
123275,8,0.8618524450433039,0.10773155563041299,3,6,2,8,0.2831858908838384
123551,3,0.3478160803608407,0.11593869345361357,1,2,0,3,0.3147451607242873
123682,53,4.618081341994669,0.08713361022631451,21,33,7,49,0.2773345479716927
124410,3,0.2109140576685219,0.07030468588950729,1,1,0,3,0.2866566097639576
124555,26,2.080106377551703,0.08000409144429627,4,4,4,22,0.2764355546052801
124732,18,1.7900329542063393,0.09944627523368552,4,9,3,14,0.2896975441306646
124873,1,0.1357247284878864,0.1357247284878864,0,0,1,1,0.2775461770650799
125103,2,0.23429634980925867,0.11714817490462934,0,2,0,2,0.17628450812428753
125165,2,0.1708755809439404,0.0854377904719702,2,2,1,2,0.32891244714615325
125314,2,0.06931314909012451,0.034656574545062255,1,0,0,2,0.1825885006646223
125685,2,0.1312339277637784,0.0656169638818892,0,1,1,2,0.28840674313018744
125714,3,0.2871490298180871,0.0957163432726957,0,2,1,3,0.31461135062232143
125781,21,1.8342133944791856,0.08734349497519932,9,4,3,21,0.25131736928740045
125858,3,0.22963473459749878,0.0765449115324996,1,0,0,3,0.3021050243738847
126214,3,0.2563881470624362,0.08546271568747872,0,1,0,3,0.12746167746008083
126281,1,0.0467857142857142,0.0467857142857142,0,0,0,1,0.2775461770650799
126422,24,2.3171757432452815,0.09654898930188673,8,14,2,22,0.26035224381716154
126540,15,1.3859340130674014,0.0923956008711601,11,4,10,13,0.2575640128653132
126600,4,0.4345917070201943,0.10864792675504857,0,1,0,3,0.29647774997409426
126656,1,0.0068095238095238,0.0068095238095238,0,1,0,1,0.2775461770650799
126665,3,0.41094867249251565,0.13698289083083856,0,0,0,2,0.2775461770650799
126673,3,0.30438480276056246,0.10146160092018748,2,0,1,2,0.2775461770650799
126699,1,0.1196428571428571,0.1196428571428571,0,0,0,1,0.2775461770650799
126710,3,0.281100619723808,0.09370020657460267,1,1,0,2,0.25678390830411046
126719,4,0.4602293169172683,0.11505732922931708,2,2,1,3,0.2619744754943528
126737,3,0.41643421579973183,0.1388114052665773,1,1,1,3,0.28352424330823606
127048,6,0.9005201923624986,0.1500866987270831,3,3,0,6,0.40624495118061144
127076,1,0.1208871753246753,0.1208871753246753,1,1,1,1,0.0787531923682591
127189,4,0.47733697422368726,0.11933424355592182,2,0,1,4,0.22950971866120706
127610,3,0.4599485586775501,0.15331618622585003,1,0,0,3,0.3798174150229862
128220,30,2.447585699018212,0.08158618996727372,14,19,9,28,0.25095473575875715
128223,1,0.1271145521145521,0.1271145521145521,0,0,0,1,0.2545331680314102
128229,15,2.1514828922968596,0.14343219281979064,3,1,1,9,0.27198380120073595
128899,7,0.5694400698347015,0.08134858140495736,4,3,2,6,0.2635447955241811
128901,1,0.0217600668562207,0.0217600668562207,1,1,1,1,0.2512729527347426
128904,2,0.2520920980428022,0.1260460490214011,2,1,0,2,0.2775461770650799
128909,6,0.8721512190332967,0.14535853650554945,1,4,1,6,0.33330656390048635
129078,5,0.3110550238136806,0.062211004762736125,1,4,0,4,0.2991965834447551
